Fields,BoundingBox,X,Y,id,left,top,right,bottom
499,"[-93.1737655208501,44.9929080229451;-93.1736875208501,44.9929150229451]","[-93.1737655208501,-93.1736875208501,-93.1736875208501,-93.1737655208501,-93.1737655208501,NaN]","[44.9929150229451,44.9929150229451,44.9929080229451,44.9929080229451,44.9929150229451,NaN]",619,-93.17382394,44.99293936,-93.17374594,44.99293236
500,"[-93.1737655208501,44.9929014771985;-93.1736875208501,44.9929084771985]","[-93.1737655208501,-93.1736875208501,-93.1736875208501,-93.1737655208501,-93.1737655208501,NaN]","[44.9929084771985,44.9929084771985,44.9929014771985,44.9929014771985,44.9929084771985,NaN]",620,-93.17382394,44.99293236,-93.17374594,44.99292536
501,"[-93.1737707447641,44.9928943636351;-93.1736927447641,44.9929013636351]","[-93.1737707447641,-93.1736927447641,-93.1736927447641,-93.1737707447641,-93.1737707447641,NaN]","[44.9929013636351,44.9929013636351,44.9928943636351,44.9928943636351,44.9929013636351,NaN]",621,-93.17382394,44.99292536,-93.17374594,44.99291836
502,"[-93.1737704040740,44.9928874771985;-93.1736924040740,44.9928944771985]","[-93.1737704040740,-93.1736924040740,-93.1736924040740,-93.1737704040740,-93.1737704040740,NaN]","[44.9928944771985,44.9928944771985,44.9928874771985,44.9928874771985,44.9928944771985,NaN]",622,-93.17382394,44.99291836,-93.17374594,44.99291136
503,"[-93.1737689277505,44.9928804771985;-93.1736909277505,44.9928874771985]","[-93.1737689277505,-93.1736909277505,-93.1736909277505,-93.1737689277505,-93.1737689277505,NaN]","[44.9928874771985,44.9928874771985,44.9928804771985,44.9928804771985,44.9928874771985,NaN]",623,-93.17382394,44.99291136,-93.17374594,44.99290436
504,"[-93.1737682463704,44.9928735907618;-93.1736902463704,44.9928805907618]","[-93.1737682463704,-93.1736902463704,-93.1736902463704,-93.1737682463704,-93.1737682463704,NaN]","[44.9928805907618,44.9928805907618,44.9928735907618,44.9928735907618,44.9928805907618,NaN]",624,-93.17382394,44.99290436,-93.17374594,44.99289736
505,"[-93.1737697226940,44.9928665907618;-93.1736917226940,44.9928735907618]","[-93.1737697226940,-93.1736917226940,-93.1736917226940,-93.1737697226940,-93.1737697226940,NaN]","[44.9928735907618,44.9928735907618,44.9928665907618,44.9928665907618,44.9928735907618,NaN]",625,-93.17382394,44.99289736,-93.17374594,44.99289036
506,"[-93.1737694955673,44.9928593636351;-93.1736914955673,44.9928663636351]","[-93.1737694955673,-93.1736914955673,-93.1736914955673,-93.1737694955673,-93.1737694955673,NaN]","[44.9928663636351,44.9928663636351,44.9928593636351,44.9928593636351,44.9928663636351,NaN]",626,-93.17382394,44.99289036,-93.17374594,44.99288336
507,"[-93.1737679056804,44.9928524771985;-93.1736899056804,44.9928594771985]","[-93.1737679056804,-93.1736899056804,-93.1736899056804,-93.1737679056804,-93.1737679056804,NaN]","[44.9928594771985,44.9928594771985,44.9928524771985,44.9928524771985,44.9928594771985,NaN]",627,-93.17382394,44.99288336,-93.17374594,44.99287636
508,"[-93.1737665429203,44.9928454771985;-93.1736885429203,44.9928524771985]","[-93.1737665429203,-93.1736885429203,-93.1736885429203,-93.1737665429203,-93.1737665429203,NaN]","[44.9928524771985,44.9928524771985,44.9928454771985,44.9928454771985,44.9928524771985,NaN]",628,-93.17382394,44.99287636,-93.17374594,44.99286936
509,"[-93.1737685870605,44.9928379093817;-93.1736905870605,44.9928449093817]","[-93.1737685870605,-93.1736905870605,-93.1736905870605,-93.1737685870605,-93.1737685870605,NaN]","[44.9928449093817,44.9928449093817,44.9928379093817,44.9928379093817,44.9928449093817,NaN]",629,-93.17382394,44.99286936,-93.17374594,44.99286236
510,"[-93.1737679056804,44.9928311365084;-93.1736899056804,44.9928381365084]","[-93.1737679056804,-93.1736899056804,-93.1736899056804,-93.1737679056804,-93.1737679056804,NaN]","[44.9928381365084,44.9928381365084,44.9928311365084,44.9928311365084,44.9928381365084,NaN]",630,-93.17382394,44.99286236,-93.17374594,44.99285536
511,"[-93.1737676785537,44.9928245907618;-93.1736896785537,44.9928315907618]","[-93.1737676785537,-93.1736896785537,-93.1736896785537,-93.1737676785537,-93.1737676785537,NaN]","[44.9928315907618,44.9928315907618,44.9928245907618,44.9928245907618,44.9928315907618,NaN]",631,-93.17382394,44.99285536,-93.17374594,44.99284836
512,"[-93.1737660886669,44.9928177043252;-93.1736880886669,44.9928247043252]","[-93.1737660886669,-93.1736880886669,-93.1736880886669,-93.1737660886669,-93.1737660886669,NaN]","[44.9928247043252,44.9928247043252,44.9928177043252,44.9928177043252,44.9928247043252,NaN]",632,-93.17382394,44.99284836,-93.17374594,44.99284136
513,"[-93.1737675649904,44.9928107043251;-93.1736895649904,44.9928177043251]","[-93.1737675649904,-93.1736895649904,-93.1736895649904,-93.1737675649904,-93.1737675649904,NaN]","[44.9928177043251,44.9928177043251,44.9928107043251,44.9928107043251,44.9928177043251,NaN]",633,-93.17382394,44.99284136,-93.17374594,44.99283436
514,"[-93.1737679056804,44.9928035907618;-93.1736899056804,44.9928105907618]","[-93.1737679056804,-93.1736899056804,-93.1736899056804,-93.1737679056804,-93.1737679056804,NaN]","[44.9928105907618,44.9928105907618,44.9928035907618,44.9928035907618,44.9928105907618,NaN]",634,-93.17382394,44.99283436,-93.17374594,44.99282736
515,"[-93.1737681328071,44.9927967043251;-93.1736901328071,44.9928037043251]","[-93.1737681328071,-93.1736901328071,-93.1736901328071,-93.1737681328071,-93.1737681328071,NaN]","[44.9928037043251,44.9928037043251,44.9927967043251,44.9927967043251,44.9928037043251,NaN]",635,-93.17382394,44.99282736,-93.17374594,44.99282036
516,"[-93.1737692684406,44.9927895907618;-93.1736912684406,44.9927965907618]","[-93.1737692684406,-93.1736912684406,-93.1736912684406,-93.1737692684406,-93.1737692684406,NaN]","[44.9927965907618,44.9927965907618,44.9927895907618,44.9927895907618,44.9927965907618,NaN]",636,-93.17382394,44.99282036,-93.17374594,44.99281336
517,"[-93.1737692684406,44.9927822500718;-93.1736912684406,44.9927892500718]","[-93.1737692684406,-93.1736912684406,-93.1736912684406,-93.1737692684406,-93.1737692684406,NaN]","[44.9927892500718,44.9927892500718,44.9927822500718,44.9927822500718,44.9927892500718,NaN]",637,-93.17382394,44.99281336,-93.17374594,44.99280636
518,"[-93.1737700633840,44.9927753636351;-93.1736920633840,44.9927823636351]","[-93.1737700633840,-93.1736920633840,-93.1736920633840,-93.1737700633840,-93.1737700633840,NaN]","[44.9927823636351,44.9927823636351,44.9927753636351,44.9927753636351,44.9927823636351,NaN]",638,-93.17382394,44.99280636,-93.17374594,44.99279936
519,"[-93.1737685870605,44.9927688178885;-93.1736905870605,44.9927758178885]","[-93.1737685870605,-93.1736905870605,-93.1736905870605,-93.1737685870605,-93.1737685870605,NaN]","[44.9927758178885,44.9927758178885,44.9927688178885,44.9927688178885,44.9927758178885,NaN]",639,-93.17382394,44.99279936,-93.17374594,44.99279236
520,"[-93.1737679056804,44.9927620450152;-93.1736899056804,44.9927690450152]","[-93.1737679056804,-93.1736899056804,-93.1736899056804,-93.1737679056804,-93.1737679056804,NaN]","[44.9927690450152,44.9927690450152,44.9927620450152,44.9927620450152,44.9927690450152,NaN]",640,-93.17382394,44.99279236,-93.17374594,44.99278536
521,"[-93.1737697226940,44.9927549314519;-93.1736917226940,44.9927619314518]","[-93.1737697226940,-93.1736917226940,-93.1736917226940,-93.1737697226940,-93.1737697226940,NaN]","[44.9927619314518,44.9927619314518,44.9927549314519,44.9927549314519,44.9927619314518,NaN]",641,-93.17382394,44.99278536,-93.17374594,44.99277836
522,"[-93.1737702905107,44.9927483857052;-93.1736922905107,44.9927553857052]","[-93.1737702905107,-93.1736922905107,-93.1736922905107,-93.1737702905107,-93.1737702905107,NaN]","[44.9927553857052,44.9927553857052,44.9927483857052,44.9927483857052,44.9927553857052,NaN]",642,-93.17382394,44.99277836,-93.17374594,44.99277136
523,"[-93.1737687006238,44.9927416128319;-93.1736907006238,44.9927486128319]","[-93.1737687006238,-93.1736907006238,-93.1736907006238,-93.1737687006238,-93.1737687006238,NaN]","[44.9927486128319,44.9927486128319,44.9927416128319,44.9927416128319,44.9927486128319,NaN]",643,-93.17382394,44.99277136,-93.17374594,44.99276436
524,"[-93.1737669971736,44.9927346128319;-93.1736889971736,44.9927416128319]","[-93.1737669971736,-93.1736889971736,-93.1736889971736,-93.1737669971736,-93.1737669971736,NaN]","[44.9927416128319,44.9927416128319,44.9927346128319,44.9927346128319,44.9927416128319,NaN]",644,-93.17382394,44.99276436,-93.17374594,44.99275736
525,"[-93.1737700633840,44.9927272721419;-93.1736920633840,44.9927342721419]","[-93.1737700633840,-93.1736920633840,-93.1736920633840,-93.1737700633840,-93.1737700633840,NaN]","[44.9927342721419,44.9927342721419,44.9927272721419,44.9927272721419,44.9927342721419,NaN]",645,-93.17382394,44.99275736,-93.17374594,44.99275036
526,"[-93.1737709718908,44.9927200450152;-93.1736929718908,44.9927270450152]","[-93.1737709718908,-93.1736929718908,-93.1736929718908,-93.1737709718908,-93.1737709718908,NaN]","[44.9927270450152,44.9927270450152,44.9927200450152,44.9927200450152,44.9927270450152,NaN]",646,-93.17382394,44.99275036,-93.17374594,44.99274336
527,"[-93.1737713125808,44.9927132721419;-93.1736933125808,44.9927202721419]","[-93.1737713125808,-93.1736933125808,-93.1736933125808,-93.1737713125808,-93.1737713125808,NaN]","[44.9927202721419,44.9927202721419,44.9927132721419,44.9927132721419,44.9927202721419,NaN]",647,-93.17382394,44.99274336,-93.17374594,44.99273636
528,"[-93.1737704040740,44.9927061585785;-93.1736924040740,44.9927131585785]","[-93.1737704040740,-93.1736924040740,-93.1736924040740,-93.1737704040740,-93.1737704040740,NaN]","[44.9927131585785,44.9927131585785,44.9927061585785,44.9927061585785,44.9927131585785,NaN]",648,-93.17382394,44.99273636,-93.17374594,44.99272936
529,"[-93.1736946753410,44.9930322059315;-93.1736166753410,44.9930392059315]","[-93.1736946753410,-93.1736166753410,-93.1736166753410,-93.1736946753410,-93.1736946753410,NaN]","[44.9930392059315,44.9930392059315,44.9930322059315,44.9930322059315,44.9930392059315,NaN]",661,-93.17374594,44.99306536,-93.17366794,44.99305836
530,"[-93.1736952431577,44.9930256601849;-93.1736172431577,44.9930326601849]","[-93.1736952431577,-93.1736172431577,-93.1736172431577,-93.1736952431577,-93.1736952431577,NaN]","[44.9930326601849,44.9930326601849,44.9930256601849,44.9930256601849,44.9930326601849,NaN]",662,-93.17374594,44.99305836,-93.17366794,44.99305136
531,"[-93.1736960381011,44.9930184330582;-93.1736180381011,44.9930254330582]","[-93.1736960381011,-93.1736180381011,-93.1736180381011,-93.1736960381011,-93.1736960381011,NaN]","[44.9930254330582,44.9930254330582,44.9930184330582,44.9930184330582,44.9930254330582,NaN]",663,-93.17374594,44.99305136,-93.17366794,44.99304436
532,"[-93.1736962652278,44.9930114330582;-93.1736182652278,44.9930184330582]","[-93.1736962652278,-93.1736182652278,-93.1736182652278,-93.1736962652278,-93.1736962652278,NaN]","[44.9930184330582,44.9930184330582,44.9930114330582,44.9930114330582,44.9930184330582,NaN]",664,-93.17374594,44.99304436,-93.17366794,44.99303736
533,"[-93.1736962652278,44.9930043194949;-93.1736182652278,44.9930113194949]","[-93.1736962652278,-93.1736182652278,-93.1736182652278,-93.1736962652278,-93.1736962652278,NaN]","[44.9930113194949,44.9930113194949,44.9930043194949,44.9930043194949,44.9930113194949,NaN]",665,-93.17374594,44.99303736,-93.17366794,44.99303036
534,"[-93.1736954702844,44.9929975466216;-93.1736174702844,44.9930045466216]","[-93.1736954702844,-93.1736174702844,-93.1736174702844,-93.1736954702844,-93.1736954702844,NaN]","[44.9930045466216,44.9930045466216,44.9929975466216,44.9929975466216,44.9930045466216,NaN]",666,-93.17374594,44.99303036,-93.17366794,44.99302336
535,"[-93.1736922905107,44.9929913415650;-93.1736142905107,44.9929983415650]","[-93.1736922905107,-93.1736142905107,-93.1736142905107,-93.1736922905107,-93.1736922905107,NaN]","[44.9929983415650,44.9929983415650,44.9929913415650,44.9929913415650,44.9929983415650,NaN]",667,-93.17374594,44.99302336,-93.17366794,44.99301636
536,"[-93.1736908141872,44.9929842280017;-93.1736128141872,44.9929912280017]","[-93.1736908141872,-93.1736128141872,-93.1736128141872,-93.1736908141872,-93.1736908141872,NaN]","[44.9929912280017,44.9929912280017,44.9929842280017,44.9929842280017,44.9929912280017,NaN]",668,-93.17374594,44.99301636,-93.17366794,44.99300936
537,"[-93.1736921769474,44.9929767737483;-93.1736141769474,44.9929837737483]","[-93.1736921769474,-93.1736141769474,-93.1736141769474,-93.1736921769474,-93.1736921769474,NaN]","[44.9929837737483,44.9929837737483,44.9929767737483,44.9929767737483,44.9929837737483,NaN]",669,-93.17374594,44.99300936,-93.17366794,44.99300236
538,"[-93.1736960381011,44.9929694330582;-93.1736180381011,44.9929764330582]","[-93.1736960381011,-93.1736180381011,-93.1736180381011,-93.1736960381011,-93.1736960381011,NaN]","[44.9929764330582,44.9929764330582,44.9929694330582,44.9929694330582,44.9929764330582,NaN]",670,-93.17374594,44.99300236,-93.17366794,44.99299536
539,"[-93.1736922905107,44.9929625466216;-93.1736142905107,44.9929695466216]","[-93.1736922905107,-93.1736142905107,-93.1736142905107,-93.1736922905107,-93.1736922905107,NaN]","[44.9929695466216,44.9929695466216,44.9929625466216,44.9929625466216,44.9929695466216,NaN]",671,-93.17374594,44.99299536,-93.17366794,44.99298836
540,"[-93.1736916091306,44.9929555466216;-93.1736136091306,44.9929625466216]","[-93.1736916091306,-93.1736136091306,-93.1736136091306,-93.1736916091306,-93.1736916091306,NaN]","[44.9929625466216,44.9929625466216,44.9929555466216,44.9929555466216,44.9929625466216,NaN]",672,-93.17374594,44.99298836,-93.17366794,44.99298136
541,"[-93.1736944482143,44.9929486601849;-93.1736164482143,44.9929556601849]","[-93.1736944482143,-93.1736164482143,-93.1736164482143,-93.1736944482143,-93.1736944482143,NaN]","[44.9929556601849,44.9929556601849,44.9929486601849,44.9929486601849,44.9929556601849,NaN]",673,-93.17374594,44.99298136,-93.17366794,44.99297436
542,"[-93.1736961516645,44.9929414330582;-93.1736181516645,44.9929484330582]","[-93.1736961516645,-93.1736181516645,-93.1736181516645,-93.1736961516645,-93.1736961516645,NaN]","[44.9929484330582,44.9929484330582,44.9929414330582,44.9929414330582,44.9929484330582,NaN]",674,-93.17374594,44.99297436,-93.17366794,44.99296736
543,"[-93.1736918362573,44.9929352280017;-93.1736138362573,44.9929422280016]","[-93.1736918362573,-93.1736138362573,-93.1736138362573,-93.1736918362573,-93.1736918362573,NaN]","[44.9929422280016,44.9929422280016,44.9929352280017,44.9929352280017,44.9929422280016,NaN]",675,-93.17374594,44.99296736,-93.17366794,44.99296036
544,"[-93.1736901328071,44.9929284551283;-93.1736121328071,44.9929354551283]","[-93.1736901328071,-93.1736121328071,-93.1736121328071,-93.1736901328071,-93.1736901328071,NaN]","[44.9929354551283,44.9929354551283,44.9929284551283,44.9929284551283,44.9929354551283,NaN]",676,-93.17374594,44.99296036,-93.17366794,44.99295336
545,"[-93.1736945617776,44.9929216822550;-93.1736165617776,44.9929286822550]","[-93.1736945617776,-93.1736165617776,-93.1736165617776,-93.1736945617776,-93.1736945617776,NaN]","[44.9929286822550,44.9929286822550,44.9929216822550,44.9929216822550,44.9929286822550,NaN]",677,-93.17374594,44.99295336,-93.17366794,44.99294636
546,"[-93.1736934261442,44.9929147958184;-93.1736154261442,44.9929217958184]","[-93.1736934261442,-93.1736154261442,-93.1736154261442,-93.1736934261442,-93.1736934261442,NaN]","[44.9929217958184,44.9929217958184,44.9929147958184,44.9929147958184,44.9929217958184,NaN]",678,-93.17374594,44.99294636,-93.17366794,44.99293936
547,"[-93.1736902463705,44.9929082500718;-93.1736122463705,44.9929152500718]","[-93.1736902463705,-93.1736122463705,-93.1736122463705,-93.1736902463705,-93.1736902463705,NaN]","[44.9929152500718,44.9929152500718,44.9929082500718,44.9929082500718,44.9929152500718,NaN]",679,-93.17374594,44.99293936,-93.17366794,44.99293236
548,"[-93.1736897921171,44.9929012500718;-93.1736117921171,44.9929082500718]","[-93.1736897921171,-93.1736117921171,-93.1736117921171,-93.1736897921171,-93.1736897921171,NaN]","[44.9929082500718,44.9929082500718,44.9929012500718,44.9929012500718,44.9929082500718,NaN]",680,-93.17374594,44.99293236,-93.17366794,44.99292536
549,"[-93.1736936532709,44.9928934551283;-93.1736156532708,44.9929004551283]","[-93.1736936532709,-93.1736156532708,-93.1736156532708,-93.1736936532709,-93.1736936532709,NaN]","[44.9929004551283,44.9929004551283,44.9928934551283,44.9928934551283,44.9929004551283,NaN]",681,-93.17374594,44.99292536,-93.17366794,44.99291836
550,"[-93.1736936532709,44.9928861144383;-93.1736156532708,44.9928931144383]","[-93.1736936532709,-93.1736156532708,-93.1736156532708,-93.1736936532709,-93.1736936532709,NaN]","[44.9928931144383,44.9928931144383,44.9928861144383,44.9928861144383,44.9928931144383,NaN]",682,-93.17374594,44.99291836,-93.17366794,44.99291136
551,"[-93.1736930854541,44.9928793415650;-93.1736150854541,44.9928863415650]","[-93.1736930854541,-93.1736150854541,-93.1736150854541,-93.1736930854541,-93.1736930854541,NaN]","[44.9928863415650,44.9928863415650,44.9928793415650,44.9928793415650,44.9928863415650,NaN]",683,-93.17374594,44.99291136,-93.17366794,44.99290436
552,"[-93.1736918362573,44.9928723415650;-93.1736138362573,44.9928793415650]","[-93.1736918362573,-93.1736138362573,-93.1736138362573,-93.1736918362573,-93.1736918362573,NaN]","[44.9928793415650,44.9928793415650,44.9928723415650,44.9928723415650,44.9928793415650,NaN]",684,-93.17374594,44.99290436,-93.17366794,44.99289736
553,"[-93.1736921769474,44.9928648873116;-93.1736141769474,44.9928718873116]","[-93.1736921769474,-93.1736141769474,-93.1736141769474,-93.1736921769474,-93.1736921769474,NaN]","[44.9928718873116,44.9928718873116,44.9928648873116,44.9928648873116,44.9928718873116,NaN]",685,-93.17374594,44.99289736,-93.17366794,44.99289036
554,"[-93.1736916091306,44.9928581144383;-93.1736136091306,44.9928651144383]","[-93.1736916091306,-93.1736136091306,-93.1736136091306,-93.1736916091306,-93.1736916091306,NaN]","[44.9928651144383,44.9928651144383,44.9928581144383,44.9928581144383,44.9928651144383,NaN]",686,-93.17374594,44.99289036,-93.17366794,44.99288336
555,"[-93.1736917226940,44.9928514551283;-93.1736137226940,44.9928584551283]","[-93.1736917226940,-93.1736137226940,-93.1736137226940,-93.1736917226940,-93.1736917226940,NaN]","[44.9928584551283,44.9928584551283,44.9928514551283,44.9928514551283,44.9928584551283,NaN]",687,-93.17374594,44.99288336,-93.17366794,44.99287636
556,"[-93.1736911548772,44.9928444551283;-93.1736131548772,44.9928514551283]","[-93.1736911548772,-93.1736131548772,-93.1736131548772,-93.1736911548772,-93.1736911548772,NaN]","[44.9928514551283,44.9928514551283,44.9928444551283,44.9928444551283,44.9928514551283,NaN]",688,-93.17374594,44.99287636,-93.17366794,44.99286936
557,"[-93.1736927447641,44.9928373415650;-93.1736147447641,44.9928443415650]","[-93.1736927447641,-93.1736147447641,-93.1736147447641,-93.1736927447641,-93.1736927447641,NaN]","[44.9928443415650,44.9928443415650,44.9928373415650,44.9928373415650,44.9928443415650,NaN]",689,-93.17374594,44.99286936,-93.17366794,44.99286236
558,"[-93.1736936532709,44.9928304551283;-93.1736156532708,44.9928374551283]","[-93.1736936532709,-93.1736156532708,-93.1736156532708,-93.1736936532709,-93.1736936532709,NaN]","[44.9928374551283,44.9928374551283,44.9928304551283,44.9928304551283,44.9928374551283,NaN]",690,-93.17374594,44.99286236,-93.17366794,44.99285536
559,"[-93.1736926312007,44.9928232280017;-93.1736146312007,44.9928302280016]","[-93.1736926312007,-93.1736146312007,-93.1736146312007,-93.1736926312007,-93.1736926312007,NaN]","[44.9928302280016,44.9928302280016,44.9928232280017,44.9928232280017,44.9928302280016,NaN]",691,-93.17374594,44.99285536,-93.17366794,44.99284836
560,"[-93.1736912684406,44.9928162280016;-93.1736132684406,44.9928232280016]","[-93.1736912684406,-93.1736132684406,-93.1736132684406,-93.1736912684406,-93.1736912684406,NaN]","[44.9928232280016,44.9928232280016,44.9928162280016,44.9928162280016,44.9928232280016,NaN]",692,-93.17374594,44.99284836,-93.17366794,44.99284136
561,"[-93.1736924040741,44.9928094551283;-93.1736144040740,44.9928164551283]","[-93.1736924040741,-93.1736144040740,-93.1736144040740,-93.1736924040741,-93.1736924040741,NaN]","[44.9928164551283,44.9928164551283,44.9928094551283,44.9928094551283,44.9928164551283,NaN]",693,-93.17374594,44.99284136,-93.17366794,44.99283436
562,"[-93.1736909277505,44.9928027958184;-93.1736129277505,44.9928097958184]","[-93.1736909277505,-93.1736129277505,-93.1736129277505,-93.1736909277505,-93.1736909277505,NaN]","[44.9928097958184,44.9928097958184,44.9928027958184,44.9928027958184,44.9928097958184,NaN]",694,-93.17374594,44.99283436,-93.17366794,44.99282736
563,"[-93.1736922905107,44.9927959093817;-93.1736142905107,44.9928029093817]","[-93.1736922905107,-93.1736142905107,-93.1736142905107,-93.1736922905107,-93.1736922905107,NaN]","[44.9928029093817,44.9928029093817,44.9927959093817,44.9927959093817,44.9928029093817,NaN]",695,-93.17374594,44.99282736,-93.17366794,44.99282036
564,"[-93.1736919498207,44.9927889093817;-93.1736139498207,44.9927959093817]","[-93.1736919498207,-93.1736139498207,-93.1736139498207,-93.1736919498207,-93.1736919498207,NaN]","[44.9927959093817,44.9927959093817,44.9927889093817,44.9927889093817,44.9927959093817,NaN]",696,-93.17374594,44.99282036,-93.17366794,44.99281336
565,"[-93.1736931990175,44.9927821365084;-93.1736151990175,44.9927891365084]","[-93.1736931990175,-93.1736151990175,-93.1736151990175,-93.1736931990175,-93.1736931990175,NaN]","[44.9927891365084,44.9927891365084,44.9927821365084,44.9927821365084,44.9927891365084,NaN]",697,-93.17374594,44.99281336,-93.17366794,44.99280636
566,"[-93.1736927447641,44.9927752500718;-93.1736147447641,44.9927822500718]","[-93.1736927447641,-93.1736147447641,-93.1736147447641,-93.1736927447641,-93.1736927447641,NaN]","[44.9927822500718,44.9927822500718,44.9927752500718,44.9927752500718,44.9927822500718,NaN]",698,-93.17374594,44.99280636,-93.17366794,44.99279936
567,"[-93.1736922905107,44.9927687043252;-93.1736142905107,44.9927757043252]","[-93.1736922905107,-93.1736142905107,-93.1736142905107,-93.1736922905107,-93.1736922905107,NaN]","[44.9927757043252,44.9927757043252,44.9927687043252,44.9927687043252,44.9927757043252,NaN]",699,-93.17374594,44.99279936,-93.17366794,44.99279236
568,"[-93.1736918362573,44.9927622721419;-93.1736138362573,44.9927692721419]","[-93.1736918362573,-93.1736138362573,-93.1736138362573,-93.1736918362573,-93.1736918362573,NaN]","[44.9927692721419,44.9927692721419,44.9927622721419,44.9927622721419,44.9927692721419,NaN]",700,-93.17374594,44.99279236,-93.17366794,44.99278536
569,"[-93.1736951295944,44.9927550450152;-93.1736171295944,44.9927620450152]","[-93.1736951295944,-93.1736171295944,-93.1736171295944,-93.1736951295944,-93.1736951295944,NaN]","[44.9927620450152,44.9927620450152,44.9927550450152,44.9927550450152,44.9927620450152,NaN]",701,-93.17374594,44.99278536,-93.17366794,44.99277836
570,"[-93.1736950160310,44.9927481585785;-93.1736170160310,44.9927551585785]","[-93.1736950160310,-93.1736170160310,-93.1736170160310,-93.1736950160310,-93.1736950160310,NaN]","[44.9927551585785,44.9927551585785,44.9927481585785,44.9927481585785,44.9927551585785,NaN]",702,-93.17374594,44.99277836,-93.17366794,44.99277136
571,"[-93.1736938803975,44.9927413857052;-93.1736158803975,44.9927483857052]","[-93.1736938803975,-93.1736158803975,-93.1736158803975,-93.1736938803975,-93.1736938803975,NaN]","[44.9927483857052,44.9927483857052,44.9927413857052,44.9927413857052,44.9927483857052,NaN]",703,-93.17374594,44.99277136,-93.17366794,44.99276436
572,"[-93.1736936532709,44.9927342721419;-93.1736156532708,44.9927412721419]","[-93.1736936532709,-93.1736156532708,-93.1736156532708,-93.1736936532709,-93.1736936532709,NaN]","[44.9927412721419,44.9927412721419,44.9927342721419,44.9927342721419,44.9927412721419,NaN]",704,-93.17374594,44.99276436,-93.17366794,44.99275736
573,"[-93.1736939939609,44.9927273857052;-93.1736159939609,44.9927343857052]","[-93.1736939939609,-93.1736159939609,-93.1736159939609,-93.1736939939609,-93.1736939939609,NaN]","[44.9927343857052,44.9927343857052,44.9927273857052,44.9927273857052,44.9927343857052,NaN]",705,-93.17374594,44.99275736,-93.17366794,44.99275036
574,"[-93.1736971737346,44.9927202721419;-93.1736191737346,44.9927272721419]","[-93.1736971737346,-93.1736191737346,-93.1736191737346,-93.1736971737346,-93.1736971737346,NaN]","[44.9927272721419,44.9927272721419,44.9927202721419,44.9927202721419,44.9927272721419,NaN]",706,-93.17374594,44.99275036,-93.17366794,44.99274336
575,"[-93.1736956974111,44.9927131585785;-93.1736176974111,44.9927201585785]","[-93.1736956974111,-93.1736176974111,-93.1736176974111,-93.1736956974111,-93.1736956974111,NaN]","[44.9927201585785,44.9927201585785,44.9927131585785,44.9927131585785,44.9927201585785,NaN]",707,-93.17374594,44.99274336,-93.17366794,44.99273636
576,"[-93.1736953567210,44.9927061585785;-93.1736173567210,44.9927131585785]","[-93.1736953567210,-93.1736173567210,-93.1736173567210,-93.1736953567210,-93.1736953567210,NaN]","[44.9927131585785,44.9927131585785,44.9927061585785,44.9927061585785,44.9927131585785,NaN]",708,-93.17374594,44.99273636,-93.17366794,44.99272936
577,"[-93.1736181985652,44.9930323194949;-93.1735401985652,44.9930393194949]","[-93.1736181985652,-93.1735401985652,-93.1735401985652,-93.1736181985652,-93.1736181985652,NaN]","[44.9930393194949,44.9930393194949,44.9930323194949,44.9930323194949,44.9930393194949,NaN]",721,-93.17366794,44.99306536,-93.17358994,44.99305836
578,"[-93.1736189935086,44.9930252059315;-93.1735409935086,44.9930322059315]","[-93.1736189935086,-93.1735409935086,-93.1735409935086,-93.1736189935086,-93.1736189935086,NaN]","[44.9930322059315,44.9930322059315,44.9930252059315,44.9930252059315,44.9930322059315,NaN]",722,-93.17366794,44.99305836,-93.17358994,44.99305136
579,"[-93.1736197884521,44.9930183194949;-93.1735417884521,44.9930253194949]","[-93.1736197884521,-93.1735417884521,-93.1735417884521,-93.1736197884521,-93.1736197884521,NaN]","[44.9930253194949,44.9930253194949,44.9930183194949,44.9930183194949,44.9930253194949,NaN]",723,-93.17366794,44.99305136,-93.17358994,44.99304436
580,"[-93.1736188799453,44.9930115466216;-93.1735408799453,44.9930185466216]","[-93.1736188799453,-93.1735408799453,-93.1735408799453,-93.1736188799453,-93.1736188799453,NaN]","[44.9930185466216,44.9930185466216,44.9930115466216,44.9930115466216,44.9930185466216,NaN]",724,-93.17366794,44.99304436,-93.17358994,44.99303736
581,"[-93.1736184256919,44.9930043194949;-93.1735404256919,44.9930113194949]","[-93.1736184256919,-93.1735404256919,-93.1735404256919,-93.1736184256919,-93.1736184256919,NaN]","[44.9930113194949,44.9930113194949,44.9930043194949,44.9930043194949,44.9930113194949,NaN]",725,-93.17366794,44.99303736,-93.17358994,44.99303036
582,"[-93.1736180850019,44.9929977737483;-93.1735400850019,44.9930047737483]","[-93.1736180850019,-93.1735400850019,-93.1735400850019,-93.1736180850019,-93.1736180850019,NaN]","[44.9930047737483,44.9930047737483,44.9929977737483,44.9929977737483,44.9930047737483,NaN]",726,-93.17366794,44.99303036,-93.17358994,44.99302336
583,"[-93.1736150187915,44.9929910008750;-93.1735370187915,44.9929980008750]","[-93.1736150187915,-93.1735370187915,-93.1735370187915,-93.1736150187915,-93.1736150187915,NaN]","[44.9929980008750,44.9929980008750,44.9929910008750,44.9929910008750,44.9929980008750,NaN]",727,-93.17366794,44.99302336,-93.17358994,44.99301636
