Fields,BoundingBox,X,Y,id,left,top,right,bottom
536,"[-93.1746063343973,44.9929792757583;-93.1745313343973,44.9929852757583]","[-93.1746063343973,-93.1745313343973,-93.1745313343973,-93.1746063343973,-93.1746063343973,NaN]","[44.9929852757583,44.9929852757583,44.9929792757583,44.9929792757583,44.9929852757583,NaN]",701,-93.17470154,44.99300467,-93.17462654,44.99299867
537,"[-93.1746096671340,44.9929722342781;-93.1745346671340,44.9929782342781]","[-93.1746096671340,-93.1745346671340,-93.1745346671340,-93.1746096671340,-93.1746096671340,NaN]","[44.9929782342781,44.9929782342781,44.9929722342781,44.9929722342781,44.9929782342781,NaN]",702,-93.17470154,44.99299867,-93.17462654,44.99299267
538,"[-93.1746096671340,44.9929660259820;-93.1745346671340,44.9929720259820]","[-93.1746096671340,-93.1745346671340,-93.1745346671340,-93.1746096671340,-93.1746096671340,NaN]","[44.9929720259820,44.9929720259820,44.9929660259820,44.9929660259820,44.9929720259820,NaN]",703,-93.17470154,44.99299267,-93.17462654,44.99298667
539,"[-93.1746098754300,44.9929591927979;-93.1745348754300,44.9929651927979]","[-93.1746098754300,-93.1745348754300,-93.1745348754300,-93.1746098754300,-93.1746098754300,NaN]","[44.9929651927979,44.9929651927979,44.9929591927979,44.9929591927979,44.9929651927979,NaN]",704,-93.17470154,44.99298667,-93.17462654,44.99298067
540,"[-93.1746100837261,44.9929521513177;-93.1745350837261,44.9929581513177]","[-93.1746100837261,-93.1745350837261,-93.1745350837261,-93.1746100837261,-93.1746100837261,NaN]","[44.9929581513177,44.9929581513177,44.9929521513177,44.9929521513177,44.9929581513177,NaN]",705,-93.17470154,44.99298067,-93.17462654,44.99297467
541,"[-93.1746102920221,44.9929451098375;-93.1745352920221,44.9929511098375]","[-93.1746102920221,-93.1745352920221,-93.1745352920221,-93.1746102920221,-93.1746102920221,NaN]","[44.9929511098375,44.9929511098375,44.9929451098375,44.9929451098375,44.9929511098375,NaN]",706,-93.17470154,44.99297467,-93.17462654,44.99296867
542,"[-93.1746090422459,44.9929382766533;-93.1745340422459,44.9929442766533]","[-93.1746090422459,-93.1745340422459,-93.1745340422459,-93.1746090422459,-93.1746090422459,NaN]","[44.9929442766533,44.9929442766533,44.9929382766533,44.9929382766533,44.9929442766533,NaN]",707,-93.17470154,44.99296867,-93.17462654,44.99296267
543,"[-93.1746088339498,44.9929314434692;-93.1745338339498,44.9929374434692]","[-93.1746088339498,-93.1745338339498,-93.1745338339498,-93.1746088339498,-93.1746088339498,NaN]","[44.9929374434692,44.9929374434692,44.9929314434692,44.9929314434692,44.9929374434692,NaN]",708,-93.17470154,44.99296267,-93.17462654,44.99295667
544,"[-93.1746084173577,44.9929248185810;-93.1745334173577,44.9929308185810]","[-93.1746084173577,-93.1745334173577,-93.1745334173577,-93.1746084173577,-93.1746084173577,NaN]","[44.9929308185810,44.9929308185810,44.9929248185810,44.9929248185810,44.9929308185810,NaN]",709,-93.17470154,44.99295667,-93.17462654,44.99295067
545,"[-93.1746123749825,44.9929175688048;-93.1745373749825,44.9929235688048]","[-93.1746123749825,-93.1745373749825,-93.1745373749825,-93.1746123749825,-93.1746123749825,NaN]","[44.9929235688048,44.9929235688048,44.9929175688048,44.9929175688048,44.9929235688048,NaN]",710,-93.17470154,44.99295067,-93.17462654,44.99294467
546,"[-93.1746113335023,44.9929107356206;-93.1745363335023,44.9929167356206]","[-93.1746113335023,-93.1745363335023,-93.1745363335023,-93.1746113335023,-93.1746113335023,NaN]","[44.9929167356206,44.9929167356206,44.9929107356206,44.9929107356206,44.9929167356206,NaN]",711,-93.17470154,44.99294467,-93.17462654,44.99293867
547,"[-93.1746123749825,44.9929039024365;-93.1745373749825,44.9929099024365]","[-93.1746123749825,-93.1745373749825,-93.1745373749825,-93.1746123749825,-93.1746123749825,NaN]","[44.9929099024365,44.9929099024365,44.9929039024365,44.9929039024365,44.9929099024365,NaN]",712,-93.17470154,44.99293867,-93.17462654,44.99293267
548,"[-93.1746129998706,44.9928970692523;-93.1745379998706,44.9929030692523]","[-93.1746129998706,-93.1745379998706,-93.1745379998706,-93.1746129998706,-93.1746129998706,NaN]","[44.9929030692523,44.9929030692523,44.9928970692523,44.9928970692523,44.9929030692523,NaN]",713,-93.17470154,44.99293267,-93.17462654,44.99292667
549,"[-93.1746138330548,44.9928904443642;-93.1745388330548,44.9928964443642]","[-93.1746138330548,-93.1745388330548,-93.1745388330548,-93.1746138330548,-93.1746138330548,NaN]","[44.9928964443642,44.9928964443642,44.9928904443642,44.9928904443642,44.9928964443642,NaN]",714,-93.17470154,44.99292667,-93.17462654,44.99292067
550,"[-93.1746136247588,44.9928834028840;-93.1745386247588,44.9928894028840]","[-93.1746136247588,-93.1745386247588,-93.1745386247588,-93.1746136247588,-93.1746136247588,NaN]","[44.9928894028840,44.9928894028840,44.9928834028840,44.9928834028840,44.9928894028840,NaN]",715,-93.17470154,44.99292067,-93.17462654,44.99291467
551,"[-93.1746105003181,44.9928767779958;-93.1745355003181,44.9928827779958]","[-93.1746105003181,-93.1745355003181,-93.1745355003181,-93.1746105003181,-93.1746105003181,NaN]","[44.9928827779958,44.9928827779958,44.9928767779958,44.9928767779958,44.9928827779958,NaN]",716,-93.17470154,44.99291467,-93.17462654,44.99290867
552,"[-93.1746109169102,44.9928701531077;-93.1745359169102,44.9928761531077]","[-93.1746109169102,-93.1745359169102,-93.1745359169102,-93.1746109169102,-93.1746109169102,NaN]","[44.9928761531077,44.9928761531077,44.9928701531077,44.9928701531077,44.9928761531077,NaN]",717,-93.17470154,44.99290867,-93.17462654,44.99290267
553,"[-93.1746121666865,44.9928635282196;-93.1745371666865,44.9928695282196]","[-93.1746121666865,-93.1745371666865,-93.1745371666865,-93.1746121666865,-93.1746121666865,NaN]","[44.9928695282196,44.9928695282196,44.9928635282196,44.9928635282196,44.9928695282196,NaN]",718,-93.17470154,44.99290267,-93.17462654,44.99289667
554,"[-93.1746134164627,44.9928566950354;-93.1745384164627,44.9928626950354]","[-93.1746134164627,-93.1745384164627,-93.1745384164627,-93.1746134164627,-93.1746134164627,NaN]","[44.9928626950354,44.9928626950354,44.9928566950354,44.9928566950354,44.9928626950354,NaN]",719,-93.17470154,44.99289667,-93.17462654,44.99289067
555,"[-93.1746113335023,44.9928504867394;-93.1745363335023,44.9928564867394]","[-93.1746113335023,-93.1745363335023,-93.1745363335023,-93.1746113335023,-93.1746113335023,NaN]","[44.9928564867394,44.9928564867394,44.9928504867394,44.9928504867394,44.9928564867394,NaN]",720,-93.17470154,44.99289067,-93.17462654,44.99288467
556,"[-93.1746100837261,44.9928430286671;-93.1745350837261,44.9928490286671]","[-93.1746100837261,-93.1745350837261,-93.1745350837261,-93.1746100837261,-93.1746100837261,NaN]","[44.9928490286671,44.9928490286671,44.9928430286671,44.9928430286671,44.9928490286671,NaN]",721,-93.17470154,44.99288467,-93.17462654,44.99287867
557,"[-93.1746127915746,44.9928353622988;-93.1745377915746,44.9928413622988]","[-93.1746127915746,-93.1745377915746,-93.1745377915746,-93.1746127915746,-93.1746127915746,NaN]","[44.9928413622988,44.9928413622988,44.9928353622988,44.9928353622988,44.9928413622988,NaN]",722,-93.17470154,44.99287867,-93.17462654,44.99287267
558,"[-93.1746127915746,44.9928285291146;-93.1745377915746,44.9928345291146]","[-93.1746127915746,-93.1745377915746,-93.1745377915746,-93.1746127915746,-93.1746127915746,NaN]","[44.9928345291146,44.9928345291146,44.9928285291146,44.9928285291146,44.9928345291146,NaN]",723,-93.17470154,44.99287267,-93.17462654,44.99286667
559,"[-93.1746092505419,44.9928223208186;-93.1745342505419,44.9928283208186]","[-93.1746092505419,-93.1745342505419,-93.1745342505419,-93.1746092505419,-93.1746092505419,NaN]","[44.9928283208186,44.9928283208186,44.9928223208186,44.9928223208186,44.9928283208186,NaN]",724,-93.17470154,44.99286667,-93.17462654,44.99286067
560,"[-93.1746094588379,44.9928156959305;-93.1745344588379,44.9928216959305]","[-93.1746094588379,-93.1745344588379,-93.1745344588379,-93.1746094588379,-93.1746094588379,NaN]","[44.9928216959305,44.9928216959305,44.9928156959305,44.9928156959305,44.9928216959305,NaN]",725,-93.17470154,44.99286067,-93.17462654,44.99285467
561,"[-93.1746123749825,44.9928088627463;-93.1745373749825,44.9928148627463]","[-93.1746123749825,-93.1745373749825,-93.1745373749825,-93.1746123749825,-93.1746123749825,NaN]","[44.9928148627463,44.9928148627463,44.9928088627463,44.9928088627463,44.9928148627463,NaN]",726,-93.17470154,44.99285467,-93.17462654,44.99284867
562,"[-93.1746146662390,44.9928016129701;-93.1745396662390,44.9928076129701]","[-93.1746146662390,-93.1745396662390,-93.1745396662390,-93.1746146662390,-93.1746146662390,NaN]","[44.9928076129701,44.9928076129701,44.9928016129701,44.9928016129701,44.9928076129701,NaN]",727,-93.17470154,44.99284867,-93.17462654,44.99284267
563,"[-93.1746142496469,44.9927951963780;-93.1745392496469,44.9928011963780]","[-93.1746142496469,-93.1745392496469,-93.1745392496469,-93.1746142496469,-93.1746142496469,NaN]","[44.9928011963780,44.9928011963780,44.9927951963780,44.9927951963780,44.9928011963780,NaN]",728,-93.17470154,44.99284267,-93.17462654,44.99283667
564,"[-93.1746125832786,44.9927885714898;-93.1745375832786,44.9927945714898]","[-93.1746125832786,-93.1745375832786,-93.1745375832786,-93.1746125832786,-93.1746125832786,NaN]","[44.9927945714898,44.9927945714898,44.9927885714898,44.9927885714898,44.9927945714898,NaN]",729,-93.17470154,44.99283667,-93.17462654,44.99283067
565,"[-93.1746140413508,44.9927815300096;-93.1745390413508,44.9927875300096]","[-93.1746140413508,-93.1745390413508,-93.1745390413508,-93.1746140413508,-93.1746140413508,NaN]","[44.9927875300096,44.9927875300096,44.9927815300096,44.9927815300096,44.9927875300096,NaN]",730,-93.17470154,44.99283067,-93.17462654,44.99282467
566,"[-93.1746121666865,44.9927746968255;-93.1745371666865,44.9927806968255]","[-93.1746121666865,-93.1745371666865,-93.1745371666865,-93.1746121666865,-93.1746121666865,NaN]","[44.9927806968255,44.9927806968255,44.9927746968255,44.9927746968255,44.9927806968255,NaN]",731,-93.17470154,44.99282467,-93.17462654,44.99281867
567,"[-93.1746111252063,44.9927682802334;-93.1745361252063,44.9927742802334]","[-93.1746111252063,-93.1745361252063,-93.1745361252063,-93.1746111252063,-93.1746111252063,NaN]","[44.9927742802334,44.9927742802334,44.9927682802334,44.9927682802334,44.9927742802334,NaN]",732,-93.17470154,44.99281867,-93.17462654,44.99281267
568,"[-93.1746115417983,44.9927618636413;-93.1745365417984,44.9927678636413]","[-93.1746115417983,-93.1745365417984,-93.1745365417984,-93.1746115417983,-93.1746115417983,NaN]","[44.9927678636413,44.9927678636413,44.9927618636413,44.9927618636413,44.9927678636413,NaN]",733,-93.17470154,44.99281267,-93.17462654,44.99280667
569,"[-93.1746109169102,44.9927546138651;-93.1745359169102,44.9927606138651]","[-93.1746109169102,-93.1745359169102,-93.1745359169102,-93.1746109169102,-93.1746109169102,NaN]","[44.9927606138651,44.9927606138651,44.9927546138651,44.9927546138651,44.9927606138651,NaN]",734,-93.17470154,44.99280667,-93.17462654,44.99280067
570,"[-93.1746105003181,44.9927479889770;-93.1745355003181,44.9927539889770]","[-93.1746105003181,-93.1745355003181,-93.1745355003181,-93.1746105003181,-93.1746105003181,NaN]","[44.9927539889770,44.9927539889770,44.9927479889770,44.9927479889770,44.9927539889770,NaN]",735,-93.17470154,44.99280067,-93.17462654,44.99279467
571,"[-93.1746105003181,44.9927411557928;-93.1745355003181,44.9927471557928]","[-93.1746105003181,-93.1745355003181,-93.1745355003181,-93.1746105003181,-93.1746105003181,NaN]","[44.9927471557928,44.9927471557928,44.9927411557928,44.9927411557928,44.9927471557928,NaN]",736,-93.17470154,44.99279467,-93.17462654,44.99278867
572,"[-93.1746109169102,44.9927351557928;-93.1745359169102,44.9927411557928]","[-93.1746109169102,-93.1745359169102,-93.1745359169102,-93.1746109169102,-93.1746109169102,NaN]","[44.9927411557928,44.9927411557928,44.9927351557928,44.9927351557928,44.9927411557928,NaN]",737,-93.17470154,44.99278867,-93.17462654,44.99278267
573,"[-93.1746105003181,44.9927279060165;-93.1745355003181,44.9927339060165]","[-93.1746105003181,-93.1745355003181,-93.1745355003181,-93.1746105003181,-93.1746105003181,NaN]","[44.9927339060165,44.9927339060165,44.9927279060165,44.9927279060165,44.9927339060165,NaN]",738,-93.17470154,44.99278267,-93.17462654,44.99277667
574,"[-93.1746088339498,44.9927208645363;-93.1745338339498,44.9927268645363]","[-93.1746088339498,-93.1745338339498,-93.1745338339498,-93.1746088339498,-93.1746088339498,NaN]","[44.9927268645363,44.9927268645363,44.9927208645363,44.9927208645363,44.9927268645363,NaN]",739,-93.17470154,44.99277667,-93.17462654,44.99277067
575,"[-93.1746084173577,44.9927138230561;-93.1745334173577,44.9927198230561]","[-93.1746084173577,-93.1745334173577,-93.1745334173577,-93.1746084173577,-93.1746084173577,NaN]","[44.9927198230561,44.9927198230561,44.9927138230561,44.9927138230561,44.9927198230561,NaN]",740,-93.17470154,44.99277067,-93.17462654,44.99276467
576,"[-93.1746098754300,44.9927071981680;-93.1745348754300,44.9927131981680]","[-93.1746098754300,-93.1745348754300,-93.1745348754300,-93.1746098754300,-93.1746098754300,NaN]","[44.9927131981680,44.9927131981680,44.9927071981680,44.9927071981680,44.9927131981680,NaN]",741,-93.17470154,44.99276467,-93.17462654,44.99275867
577,"[-93.1745358194484,44.9930266914554;-93.1744608194484,44.9930326914554]","[-93.1745358194484,-93.1744608194484,-93.1744608194484,-93.1745358194484,-93.1745358194484,NaN]","[44.9930326914554,44.9930326914554,44.9930266914554,44.9930266914554,44.9930326914554,NaN]",757,-93.17462654,44.99304667,-93.17455154,44.99304067
578,"[-93.1745356111523,44.9930200665672;-93.1744606111523,44.9930260665672]","[-93.1745356111523,-93.1744606111523,-93.1744606111523,-93.1745356111523,-93.1745356111523,NaN]","[44.9930260665672,44.9930260665672,44.9930200665672,44.9930200665672,44.9930260665672,NaN]",758,-93.17462654,44.99304067,-93.17455154,44.99303467
579,"[-93.1745318618236,44.9930130250870;-93.1744568618236,44.9930190250870]","[-93.1745318618236,-93.1744568618236,-93.1744568618236,-93.1745318618236,-93.1745318618236,NaN]","[44.9930190250870,44.9930190250870,44.9930130250870,44.9930130250870,44.9930190250870,NaN]",759,-93.17462654,44.99303467,-93.17455154,44.99302867
580,"[-93.1745312369355,44.9930068167910;-93.1744562369355,44.9930128167910]","[-93.1745312369355,-93.1744562369355,-93.1744562369355,-93.1745312369355,-93.1745312369355,NaN]","[44.9930128167910,44.9930128167910,44.9930068167910,44.9930068167910,44.9930128167910,NaN]",760,-93.17462654,44.99302867,-93.17455154,44.99302267
581,"[-93.1745339447840,44.9929999836068;-93.1744589447840,44.9930059836068]","[-93.1745339447840,-93.1744589447840,-93.1744589447840,-93.1745339447840,-93.1745339447840,NaN]","[44.9930059836068,44.9930059836068,44.9929999836068,44.9929999836068,44.9930059836068,NaN]",761,-93.17462654,44.99302267,-93.17455154,44.99301667
582,"[-93.1745341530800,44.9929929421266;-93.1744591530800,44.9929989421266]","[-93.1745341530800,-93.1744591530800,-93.1744591530800,-93.1745341530800,-93.1745341530800,NaN]","[44.9929989421266,44.9929989421266,44.9929929421266,44.9929929421266,44.9929989421266,NaN]",762,-93.17462654,44.99301667,-93.17455154,44.99301067
583,"[-93.1745326950078,44.9929859006464;-93.1744576950078,44.9929919006464]","[-93.1745326950078,-93.1744576950078,-93.1744576950078,-93.1745326950078,-93.1745326950078,NaN]","[44.9929919006464,44.9929919006464,44.9929859006464,44.9929859006464,44.9929919006464,NaN]",763,-93.17462654,44.99301067,-93.17455154,44.99300467
584,"[-93.1745318618236,44.9929794840543;-93.1744568618236,44.9929854840543]","[-93.1745318618236,-93.1744568618236,-93.1744568618236,-93.1745318618236,-93.1745318618236,NaN]","[44.9929854840543,44.9929854840543,44.9929794840543,44.9929794840543,44.9929854840543,NaN]",764,-93.17462654,44.99300467,-93.17455154,44.99299867
585,"[-93.1745335281919,44.9929722342781;-93.1744585281919,44.9929782342781]","[-93.1745335281919,-93.1744585281919,-93.1744585281919,-93.1745335281919,-93.1745335281919,NaN]","[44.9929782342781,44.9929782342781,44.9929722342781,44.9929722342781,44.9929782342781,NaN]",765,-93.17462654,44.99299867,-93.17455154,44.99299267
586,"[-93.1745349862642,44.9929651927979;-93.1744599862642,44.9929711927979]","[-93.1745349862642,-93.1744599862642,-93.1744599862642,-93.1745349862642,-93.1745349862642,NaN]","[44.9929711927979,44.9929711927979,44.9929651927979,44.9929651927979,44.9929711927979,NaN]",766,-93.17462654,44.99299267,-93.17455154,44.99298667
587,"[-93.1745345696721,44.9929587762058;-93.1744595696721,44.9929647762058]","[-93.1745345696721,-93.1744595696721,-93.1744595696721,-93.1745345696721,-93.1745345696721,NaN]","[44.9929647762058,44.9929647762058,44.9929587762058,44.9929587762058,44.9929647762058,NaN]",767,-93.17462654,44.99298667,-93.17455154,44.99298067
588,"[-93.1745341530800,44.9929521513177;-93.1744591530800,44.9929581513177]","[-93.1745341530800,-93.1744591530800,-93.1744591530800,-93.1745341530800,-93.1745341530800,NaN]","[44.9929581513177,44.9929581513177,44.9929521513177,44.9929521513177,44.9929581513177,NaN]",768,-93.17462654,44.99298067,-93.17455154,44.99297467
589,"[-93.1745347779682,44.9929453181335;-93.1744597779682,44.9929513181335]","[-93.1745347779682,-93.1744597779682,-93.1744597779682,-93.1745347779682,-93.1745347779682,NaN]","[44.9929513181335,44.9929513181335,44.9929453181335,44.9929453181335,44.9929513181335,NaN]",769,-93.17462654,44.99297467,-93.17455154,44.99296867
590,"[-93.1745335281919,44.9929382766533;-93.1744585281919,44.9929442766533]","[-93.1745335281919,-93.1744585281919,-93.1744585281919,-93.1745335281919,-93.1745335281919,NaN]","[44.9929442766533,44.9929442766533,44.9929382766533,44.9929382766533,44.9929442766533,NaN]",770,-93.17462654,44.99296867,-93.17455154,44.99296267
591,"[-93.1745339447840,44.9929314434691;-93.1744589447840,44.9929374434691]","[-93.1745339447840,-93.1744589447840,-93.1744589447840,-93.1745339447840,-93.1745339447840,NaN]","[44.9929374434691,44.9929374434691,44.9929314434691,44.9929314434691,44.9929374434691,NaN]",771,-93.17462654,44.99296267,-93.17455154,44.99295667
592,"[-93.1745343613761,44.9929250268771;-93.1744593613761,44.9929310268771]","[-93.1745343613761,-93.1744593613761,-93.1744593613761,-93.1745343613761,-93.1745343613761,NaN]","[44.9929310268771,44.9929310268771,44.9929250268771,44.9929250268771,44.9929310268771,NaN]",772,-93.17462654,44.99295667,-93.17455154,44.99295067
593,"[-93.1745379024088,44.9929179853969;-93.1744629024088,44.9929239853969]","[-93.1745379024088,-93.1744629024088,-93.1744629024088,-93.1745379024088,-93.1745379024088,NaN]","[44.9929239853969,44.9929239853969,44.9929179853969,44.9929179853969,44.9929239853969,NaN]",773,-93.17462654,44.99295067,-93.17455154,44.99294467
594,"[-93.1745383190009,44.9929113605087;-93.1744633190009,44.9929173605087]","[-93.1745383190009,-93.1744633190009,-93.1744633190009,-93.1745383190009,-93.1745383190009,NaN]","[44.9929173605087,44.9929173605087,44.9929113605087,44.9929113605087,44.9929173605087,NaN]",774,-93.17462654,44.99294467,-93.17455154,44.99293867
595,"[-93.1745360277444,44.9929041107325;-93.1744610277444,44.9929101107325]","[-93.1745360277444,-93.1744610277444,-93.1744610277444,-93.1745360277444,-93.1745360277444,NaN]","[44.9929101107325,44.9929101107325,44.9929041107325,44.9929041107325,44.9929101107325,NaN]",775,-93.17462654,44.99293867,-93.17455154,44.99293267
596,"[-93.1745376941127,44.9928972775483;-93.1744626941127,44.9929032775483]","[-93.1745376941127,-93.1744626941127,-93.1744626941127,-93.1745376941127,-93.1745376941127,NaN]","[44.9929032775483,44.9929032775483,44.9928972775483,44.9928972775483,44.9929032775483,NaN]",776,-93.17462654,44.99293267,-93.17455154,44.99292667
597,"[-93.1745381107048,44.9928906526602;-93.1744631107048,44.9928966526602]","[-93.1745381107048,-93.1744631107048,-93.1744631107048,-93.1745381107048,-93.1745381107048,NaN]","[44.9928966526602,44.9928966526602,44.9928906526602,44.9928906526602,44.9928966526602,NaN]",777,-93.17462654,44.99292667,-93.17455154,44.99292067
598,"[-93.1745372775206,44.9928838194760;-93.1744622775207,44.9928898194760]","[-93.1745372775206,-93.1744622775207,-93.1744622775207,-93.1745372775206,-93.1745372775206,NaN]","[44.9928898194760,44.9928898194760,44.9928838194760,44.9928838194760,44.9928898194760,NaN]",778,-93.17462654,44.99292067,-93.17455154,44.99291467
599,"[-93.1745349862642,44.9928769862919;-93.1744599862642,44.9928829862919]","[-93.1745349862642,-93.1744599862642,-93.1744599862642,-93.1745349862642,-93.1745349862642,NaN]","[44.9928829862919,44.9928829862919,44.9928769862919,44.9928769862919,44.9928829862919,NaN]",779,-93.17462654,44.99291467,-93.17455154,44.99290867
600,"[-93.1745347779682,44.9928703614038;-93.1744597779682,44.9928763614038]","[-93.1745347779682,-93.1744597779682,-93.1744597779682,-93.1745347779682,-93.1745347779682,NaN]","[44.9928763614038,44.9928763614038,44.9928703614038,44.9928703614038,44.9928763614038,NaN]",780,-93.17462654,44.99290867,-93.17455154,44.99290267
601,"[-93.1745360277444,44.9928631116275;-93.1744610277444,44.9928691116275]","[-93.1745360277444,-93.1744610277444,-93.1744610277444,-93.1745360277444,-93.1745360277444,NaN]","[44.9928691116275,44.9928691116275,44.9928631116275,44.9928631116275,44.9928691116275,NaN]",781,-93.17462654,44.99290267,-93.17455154,44.99289667
602,"[-93.1745374858167,44.9928562784434;-93.1744624858167,44.9928622784434]","[-93.1745374858167,-93.1744624858167,-93.1744624858167,-93.1745374858167,-93.1745374858167,NaN]","[44.9928622784434,44.9928622784434,44.9928562784434,44.9928562784434,44.9928622784434,NaN]",782,-93.17462654,44.99289667,-93.17455154,44.99289067
603,"[-93.1745354028563,44.9928498618513;-93.1744604028563,44.9928558618513]","[-93.1745354028563,-93.1744604028563,-93.1744604028563,-93.1745354028563,-93.1745354028563,NaN]","[44.9928558618513,44.9928558618513,44.9928498618513,44.9928498618513,44.9928558618513,NaN]",783,-93.17462654,44.99289067,-93.17455154,44.99288467
604,"[-93.1745335281919,44.9928436535552;-93.1744585281919,44.9928496535552]","[-93.1745335281919,-93.1744585281919,-93.1744585281919,-93.1745335281919,-93.1745335281919,NaN]","[44.9928496535552,44.9928496535552,44.9928436535552,44.9928436535552,44.9928496535552,NaN]",784,-93.17462654,44.99288467,-93.17455154,44.99287867
605,"[-93.1745370692246,44.9928361954829;-93.1744620692246,44.9928421954829]","[-93.1745370692246,-93.1744620692246,-93.1744620692246,-93.1745370692246,-93.1745370692246,NaN]","[44.9928421954829,44.9928421954829,44.9928361954829,44.9928361954829,44.9928421954829,NaN]",785,-93.17462654,44.99287867,-93.17455154,44.99287267
606,"[-93.1745366526325,44.9928291540027;-93.1744616526325,44.9928351540027]","[-93.1745366526325,-93.1744616526325,-93.1744616526325,-93.1745366526325,-93.1745366526325,NaN]","[44.9928351540027,44.9928351540027,44.9928291540027,44.9928291540027,44.9928351540027,NaN]",786,-93.17462654,44.99287267,-93.17455154,44.99286667
607,"[-93.1745335281919,44.9928227374107;-93.1744585281919,44.9928287374107]","[-93.1745335281919,-93.1744585281919,-93.1744585281919,-93.1745335281919,-93.1745335281919,NaN]","[44.9928287374107,44.9928287374107,44.9928227374107,44.9928227374107,44.9928287374107,NaN]",787,-93.17462654,44.99286667,-93.17455154,44.99286067
608,"[-93.1745329033038,44.9928161125225;-93.1744579033038,44.9928221125225]","[-93.1745329033038,-93.1744579033038,-93.1744579033038,-93.1745329033038,-93.1745329033038,NaN]","[44.9928221125225,44.9928221125225,44.9928161125225,44.9928161125225,44.9928221125225,NaN]",788,-93.17462654,44.99286067,-93.17455154,44.99285467
609,"[-93.1745356111523,44.9928092793384;-93.1744606111523,44.9928152793384]","[-93.1745356111523,-93.1744606111523,-93.1744606111523,-93.1745356111523,-93.1745356111523,NaN]","[44.9928152793384,44.9928152793384,44.9928092793384,44.9928092793384,44.9928152793384,NaN]",789,-93.17462654,44.99285467,-93.17455154,44.99284867
610,"[-93.1745372775206,44.9928024461542;-93.1744622775207,44.9928084461542]","[-93.1745372775206,-93.1744622775207,-93.1744622775207,-93.1745372775206,-93.1745372775206,NaN]","[44.9928084461542,44.9928084461542,44.9928024461542,44.9928024461542,44.9928084461542,NaN]",790,-93.17462654,44.99284867,-93.17455154,44.99284267
611,"[-93.1745347779682,44.9927954046740;-93.1744597779682,44.9928014046740]","[-93.1745347779682,-93.1744597779682,-93.1744597779682,-93.1745347779682,-93.1745347779682,NaN]","[44.9928014046740,44.9928014046740,44.9927954046740,44.9927954046740,44.9928014046740,NaN]",791,-93.17462654,44.99284267,-93.17455154,44.99283667
612,"[-93.1745362360404,44.9927887797859;-93.1744612360404,44.9927947797859]","[-93.1745362360404,-93.1744612360404,-93.1744612360404,-93.1745362360404,-93.1745362360404,NaN]","[44.9927947797859,44.9927947797859,44.9927887797859,44.9927887797859,44.9927947797859,NaN]",792,-93.17462654,44.99283667,-93.17455154,44.99283067
613,"[-93.1745370692246,44.9927815300096;-93.1744620692246,44.9927875300096]","[-93.1745370692246,-93.1744620692246,-93.1744620692246,-93.1745370692246,-93.1745370692246,NaN]","[44.9927875300096,44.9927875300096,44.9927815300096,44.9927815300096,44.9927875300096,NaN]",793,-93.17462654,44.99283067,-93.17455154,44.99282467
614,"[-93.1745345696721,44.9927753217136;-93.1744595696721,44.9927813217136]","[-93.1745345696721,-93.1744595696721,-93.1744595696721,-93.1745345696721,-93.1745345696721,NaN]","[44.9927813217136,44.9927813217136,44.9927753217136,44.9927753217136,44.9927813217136,NaN]",794,-93.17462654,44.99282467,-93.17455154,44.99281867
615,"[-93.1745347779682,44.9927682802334;-93.1744597779682,44.9927742802334]","[-93.1745347779682,-93.1744597779682,-93.1744597779682,-93.1745347779682,-93.1745347779682,NaN]","[44.9927742802334,44.9927742802334,44.9927682802334,44.9927682802334,44.9927742802334,NaN]",795,-93.17462654,44.99281867,-93.17455154,44.99281267
616,"[-93.1745345696721,44.9927618636413;-93.1744595696721,44.9927678636413]","[-93.1745345696721,-93.1744595696721,-93.1744595696721,-93.1745345696721,-93.1745345696721,NaN]","[44.9927678636413,44.9927678636413,44.9927618636413,44.9927618636413,44.9927678636413,NaN]",796,-93.17462654,44.99281267,-93.17455154,44.99280667
617,"[-93.1745322784157,44.9927552387532;-93.1744572784157,44.9927612387532]","[-93.1745322784157,-93.1744572784157,-93.1744572784157,-93.1745322784157,-93.1745322784157,NaN]","[44.9927612387532,44.9927612387532,44.9927552387532,44.9927552387532,44.9927612387532,NaN]",797,-93.17462654,44.99280667,-93.17455154,44.99280067
618,"[-93.1745337364879,44.9927484055690;-93.1744587364880,44.9927544055690]","[-93.1745337364879,-93.1744587364880,-93.1744587364880,-93.1745337364879,-93.1745337364879,NaN]","[44.9927544055690,44.9927544055690,44.9927484055690,44.9927484055690,44.9927544055690,NaN]",798,-93.17462654,44.99280067,-93.17455154,44.99279467
619,"[-93.1745333198959,44.9927415723849;-93.1744583198959,44.9927475723849]","[-93.1745333198959,-93.1744583198959,-93.1744583198959,-93.1745333198959,-93.1745333198959,NaN]","[44.9927475723849,44.9927475723849,44.9927415723849,44.9927415723849,44.9927475723849,NaN]",799,-93.17462654,44.99279467,-93.17455154,44.99278867
620,"[-93.1745339447840,44.9927353640888;-93.1744589447840,44.9927413640888]","[-93.1745339447840,-93.1744589447840,-93.1744589447840,-93.1745339447840,-93.1745339447840,NaN]","[44.9927413640888,44.9927413640888,44.9927353640888,44.9927353640888,44.9927413640888,NaN]",800,-93.17462654,44.99278867,-93.17455154,44.99278267
