Fields,BoundingBox,X,Y,id,left,top,right,bottom
808,"[-93.1721848188997,44.9938136628119;-93.1721098188997,44.9938206628119]","[-93.1721848188997,-93.1721098188997,-93.1721098188997,-93.1721848188997,-93.1721848188997,NaN]","[44.9938206628119,44.9938206628119,44.9938136628119,44.9938136628119,44.9938206628119,NaN]",824,-93.17219804,44.99382582,44.99382582,44.99381882
809,"[-93.1721955281790,44.9938066582366;-93.1721205281790,44.9938136582366]","[-93.1721955281790,-93.1721205281790,-93.1721205281790,-93.1721955281790,-93.1721955281790,NaN]","[44.9938136582366,44.9938136582366,44.9938066582366,44.9938066582366,44.9938136582366,NaN]",825,-93.17219804,44.99381882,44.99381882,44.99381182
810,"[-93.1721955594256,44.9937995234043;-93.1721205594256,44.9938065234043]","[-93.1721955594256,-93.1721205594256,-93.1721205594256,-93.1721955594256,-93.1721955594256,NaN]","[44.9938065234043,44.9938065234043,44.9937995234043,44.9937995234043,44.9938065234043,NaN]",826,-93.17219804,44.99381182,44.99381182,44.99380482
811,"[-93.1721865708874,44.9937930505296;-93.1721115708874,44.9938000505296]","[-93.1721865708874,-93.1721115708874,-93.1721115708874,-93.1721865708874,-93.1721865708874,NaN]","[44.9938000505296,44.9938000505296,44.9937930505296,44.9937930505296,44.9938000505296,NaN]",827,-93.17219804,44.99380482,44.99380482,44.99379782
812,"[-93.1721864010153,44.9937859728296;-93.1721114010153,44.9937929728296]","[-93.1721864010153,-93.1721114010153,-93.1721114010153,-93.1721864010153,-93.1721864010153,NaN]","[44.9937929728296,44.9937929728296,44.9937859728296,44.9937859728296,44.9937929728296,NaN]",828,-93.17219804,44.99379782,44.99379782,44.99379082
813,"[-93.1721942252043,44.9937789046517;-93.1721192252043,44.9937859046517]","[-93.1721942252043,-93.1721192252043,-93.1721192252043,-93.1721942252043,-93.1721942252043,NaN]","[44.9937859046517,44.9937859046517,44.9937789046517,44.9937789046517,44.9937859046517,NaN]",829,-93.17219804,44.99379082,44.99379082,44.99378382
814,"[-93.1721941806442,44.9937719682543;-93.1721191806442,44.9937789682543]","[-93.1721941806442,-93.1721191806442,-93.1721191806442,-93.1721941806442,-93.1721941806442,NaN]","[44.9937789682543,44.9937789682543,44.9937719682543,44.9937719682543,44.9937789682543,NaN]",830,-93.17219804,44.99378382,44.99378382,44.99377682
815,"[-93.1721897755175,44.9937651663178;-93.1721147755175,44.9937721663178]","[-93.1721897755175,-93.1721147755175,-93.1721147755175,-93.1721897755175,-93.1721897755175,NaN]","[44.9937721663178,44.9937721663178,44.9937651663178,44.9937651663178,44.9937721663178,NaN]",831,-93.17219804,44.99377682,44.99377682,44.99376982
816,"[-93.1721900040437,44.9937582619083;-93.1721150040437,44.9937652619083]","[-93.1721900040437,-93.1721150040437,-93.1721150040437,-93.1721900040437,-93.1721900040437,NaN]","[44.9937652619083,44.9937652619083,44.9937582619083,44.9937582619083,44.9937652619083,NaN]",832,-93.17219804,44.99376982,44.99376982,44.99376282
817,"[-93.1721230792574,44.9940898822806;-93.1720480792574,44.9940968822806]","[-93.1721230792574,-93.1720480792574,-93.1720480792574,-93.1721230792574,-93.1721230792574,NaN]","[44.9940968822806,44.9940968822806,44.9940898822806,44.9940898822806,44.9940968822806,NaN]",834,-93.17212304,44.99409882,44.99409882,44.99409182
818,"[-93.1721217907548,44.9940829108452;-93.1720467907548,44.9940899108452]","[-93.1721217907548,-93.1720467907548,-93.1720467907548,-93.1721217907548,-93.1721217907548,NaN]","[44.9940899108452,44.9940899108452,44.9940829108452,44.9940829108452,44.9940899108452,NaN]",835,-93.17212304,44.99409182,44.99409182,44.99408482
819,"[-93.1721137700241,44.9940760251083;-93.1720387700241,44.9940830251083]","[-93.1721137700241,-93.1720387700241,-93.1720387700241,-93.1721137700241,-93.1721137700241,NaN]","[44.9940830251083,44.9940830251083,44.9940760251083,44.9940760251083,44.9940830251083,NaN]",836,-93.17212304,44.99408482,44.99408482,44.99407782
820,"[-93.1721143154573,44.9940681761343;-93.1720393154573,44.9940751761343]","[-93.1721143154573,-93.1720393154573,-93.1720393154573,-93.1721143154573,-93.1721143154573,NaN]","[44.9940751761343,44.9940751761343,44.9940681761343,44.9940681761343,44.9940751761343,NaN]",837,-93.17212304,44.99407782,44.99407782,44.99407082
821,"[-93.1721184158028,44.9940615741578;-93.1720434158028,44.9940685741578]","[-93.1721184158028,-93.1720434158028,-93.1720434158028,-93.1721184158028,-93.1721184158028,NaN]","[44.9940685741578,44.9940685741578,44.9940615741578,44.9940615741578,44.9940685741578,NaN]",838,-93.17212304,44.99407082,44.99407082,44.99406382
822,"[-93.1721213100845,44.9940541060598;-93.1720463100845,44.9940611060598]","[-93.1721213100845,-93.1720463100845,-93.1720463100845,-93.1721213100845,-93.1721213100845,NaN]","[44.9940611060598,44.9940611060598,44.9940541060598,44.9940541060598,44.9940611060598,NaN]",839,-93.17212304,44.99406382,44.99406382,44.99405682
823,"[-93.1721127466094,44.9940465812434;-93.1720377466094,44.9940535812434]","[-93.1721127466094,-93.1720377466094,-93.1720377466094,-93.1721127466094,-93.1721127466094,NaN]","[44.9940535812434,44.9940535812434,44.9940465812434,44.9940465812434,44.9940535812434,NaN]",840,-93.17212304,44.99405682,44.99405682,44.99404982
824,"[-93.1721125893129,44.9940395621993;-93.1720375893129,44.9940465621993]","[-93.1721125893129,-93.1720375893129,-93.1720375893129,-93.1721125893129,-93.1721125893129,NaN]","[44.9940465621993,44.9940465621993,44.9940395621993,44.9940395621993,44.9940465621993,NaN]",841,-93.17212304,44.99404982,44.99404982,44.99404282
825,"[-93.1721163742713,44.9940325786850;-93.1720413742713,44.9940395786850]","[-93.1721163742713,-93.1720413742713,-93.1720413742713,-93.1721163742713,-93.1721163742713,NaN]","[44.9940395786850,44.9940395786850,44.9940325786850,44.9940325786850,44.9940395786850,NaN]",842,-93.17212304,44.99404282,44.99404282,44.99403582
826,"[-93.1721169213711,44.9940260467831;-93.1720419213711,44.9940330467830]","[-93.1721169213711,-93.1720419213711,-93.1720419213711,-93.1721169213711,-93.1721169213711,NaN]","[44.9940330467830,44.9940330467830,44.9940260467831,44.9940260467831,44.9940330467830,NaN]",843,-93.17212304,44.99403582,44.99403582,44.99402882
827,"[-93.1721141588562,44.9940187621844;-93.1720391588562,44.9940257621844]","[-93.1721141588562,-93.1720391588562,-93.1720391588562,-93.1721141588562,-93.1721141588562,NaN]","[44.9940257621844,44.9940257621844,44.9940187621844,44.9940187621844,44.9940257621844,NaN]",844,-93.17212304,44.99402882,44.99402882,44.99402182
828,"[-93.1721150174934,44.9940117753482;-93.1720400174934,44.9940187753481]","[-93.1721150174934,-93.1720400174934,-93.1720400174934,-93.1721150174934,-93.1721150174934,NaN]","[44.9940187753481,44.9940187753481,44.9940117753482,44.9940117753482,44.9940187753481,NaN]",845,-93.17212304,44.99402182,44.99402182,44.99401482
829,"[-93.1721195626738,44.9940051133155;-93.1720445626738,44.9940121133155]","[-93.1721195626738,-93.1720445626738,-93.1720445626738,-93.1721195626738,-93.1721195626738,NaN]","[44.9940121133155,44.9940121133155,44.9940051133155,44.9940051133155,44.9940121133155,NaN]",846,-93.17212304,44.99401482,44.99401482,44.99400782
830,"[-93.1721190484955,44.9939981434068;-93.1720440484955,44.9940051434068]","[-93.1721190484955,-93.1720440484955,-93.1720440484955,-93.1721190484955,-93.1721190484955,NaN]","[44.9940051434068,44.9940051434068,44.9939981434068,44.9939981434068,44.9940051434068,NaN]",847,-93.17212304,44.99400782,44.99400782,44.99400082
831,"[-93.1721156542820,44.9939909882519;-93.1720406542820,44.9939979882519]","[-93.1721156542820,-93.1720406542820,-93.1720406542820,-93.1721156542820,-93.1721156542820,NaN]","[44.9939979882519,44.9939979882519,44.9939909882519,44.9939909882519,44.9939979882519,NaN]",848,-93.17212304,44.99400082,44.99400082,44.99399382
832,"[-93.1721151591456,44.9939839152520;-93.1720401591456,44.9939909152520]","[-93.1721151591456,-93.1720401591456,-93.1720401591456,-93.1721151591456,-93.1721151591456,NaN]","[44.9939909152520,44.9939909152520,44.9939839152520,44.9939839152520,44.9939909152520,NaN]",849,-93.17212304,44.99399382,44.99399382,44.99398682
833,"[-93.1721206115670,44.9939767232889;-93.1720456115670,44.9939837232889]","[-93.1721206115670,-93.1720456115670,-93.1720456115670,-93.1721206115670,-93.1721206115670,NaN]","[44.9939837232889,44.9939837232889,44.9939767232889,44.9939767232889,44.9939837232889,NaN]",850,-93.17212304,44.99398682,44.99398682,44.99397982
834,"[-93.1721211432693,44.9939695534202;-93.1720461432693,44.9939765534202]","[-93.1721211432693,-93.1720461432693,-93.1720461432693,-93.1721211432693,-93.1721211432693,NaN]","[44.9939765534202,44.9939765534202,44.9939695534202,44.9939695534202,44.9939765534202,NaN]",851,-93.17212304,44.99397982,44.99397982,44.99397282
835,"[-93.1721122513477,44.9939621157304;-93.1720372513477,44.9939691157304]","[-93.1721122513477,-93.1720372513477,-93.1720372513477,-93.1721122513477,-93.1721122513477,NaN]","[44.9939691157304,44.9939691157304,44.9939621157304,44.9939621157304,44.9939691157304,NaN]",852,-93.17212304,44.99397282,44.99397282,44.99396582
836,"[-93.1721129652062,44.9939549131870;-93.1720379652062,44.9939619131870]","[-93.1721129652062,-93.1720379652062,-93.1720379652062,-93.1721129652062,-93.1721129652062,NaN]","[44.9939619131870,44.9939619131870,44.9939549131870,44.9939549131870,44.9939619131870,NaN]",853,-93.17212304,44.99396582,44.99396582,44.99395882
837,"[-93.1721194491536,44.9939475719243;-93.1720444491536,44.9939545719243]","[-93.1721194491536,-93.1720444491536,-93.1720444491536,-93.1721194491536,-93.1721194491536,NaN]","[44.9939545719243,44.9939545719243,44.9939475719243,44.9939475719243,44.9939545719243,NaN]",854,-93.17212304,44.99395882,44.99395882,44.99395182
838,"[-93.1721192522846,44.9939408480593;-93.1720442522846,44.9939478480593]","[-93.1721192522846,-93.1720442522846,-93.1720442522846,-93.1721192522846,-93.1721192522846,NaN]","[44.9939478480593,44.9939478480593,44.9939408480593,44.9939408480593,44.9939478480593,NaN]",855,-93.17212304,44.99395182,44.99395182,44.99394482
839,"[-93.1721141497564,44.9939344837342;-93.1720391497564,44.9939414837342]","[-93.1721141497564,-93.1720391497564,-93.1720391497564,-93.1721141497564,-93.1721141497564,NaN]","[44.9939414837342,44.9939414837342,44.9939344837342,44.9939344837342,44.9939414837342,NaN]",856,-93.17212304,44.99394482,44.99394482,44.99393782
840,"[-93.1721140092752,44.9939274030078;-93.1720390092752,44.9939344030078]","[-93.1721140092752,-93.1720390092752,-93.1720390092752,-93.1721140092752,-93.1721140092752,NaN]","[44.9939344030078,44.9939344030078,44.9939274030078,44.9939274030078,44.9939344030078,NaN]",857,-93.17212304,44.99393782,44.99393782,44.99393082
841,"[-93.1721190298705,44.9939202811447;-93.1720440298705,44.9939272811447]","[-93.1721190298705,-93.1720440298705,-93.1720440298705,-93.1721190298705,-93.1721190298705,NaN]","[44.9939272811447,44.9939272811447,44.9939202811447,44.9939202811447,44.9939272811447,NaN]",858,-93.17212304,44.99393082,44.99393082,44.99392382
842,"[-93.1721196167848,44.9939133600626;-93.1720446167848,44.9939203600626]","[-93.1721196167848,-93.1720446167848,-93.1720446167848,-93.1721196167848,-93.1721196167848,NaN]","[44.9939203600626,44.9939203600626,44.9939133600626,44.9939133600626,44.9939203600626,NaN]",859,-93.17212304,44.99392382,44.99392382,44.99391682
843,"[-93.1721132387953,44.9939062351560;-93.1720382387953,44.9939132351560]","[-93.1721132387953,-93.1720382387953,-93.1720382387953,-93.1721132387953,-93.1721132387953,NaN]","[44.9939132351560,44.9939132351560,44.9939062351560,44.9939062351560,44.9939132351560,NaN]",860,-93.17212304,44.99391682,44.99391682,44.99390982
844,"[-93.1721135978956,44.9938989570042;-93.1720385978956,44.9939059570041]","[-93.1721135978956,-93.1720385978956,-93.1720385978956,-93.1721135978956,-93.1721135978956,NaN]","[44.9939059570041,44.9939059570041,44.9938989570042,44.9938989570042,44.9939059570041,NaN]",861,-93.17212304,44.99390982,44.99390982,44.99390282
845,"[-93.1721198033600,44.9938916568800;-93.1720448033600,44.9938986568800]","[-93.1721198033600,-93.1720448033600,-93.1720448033600,-93.1721198033600,-93.1721198033600,NaN]","[44.9938986568800,44.9938986568800,44.9938916568800,44.9938916568800,44.9938986568800,NaN]",862,-93.17212304,44.99390282,44.99390282,44.99389582
846,"[-93.1721197785243,44.9938845562918;-93.1720447785243,44.9938915562918]","[-93.1721197785243,-93.1720447785243,-93.1720447785243,-93.1721197785243,-93.1721197785243,NaN]","[44.9938915562918,44.9938915562918,44.9938845562918,44.9938845562918,44.9938915562918,NaN]",863,-93.17212304,44.99389582,44.99389582,44.99388882
847,"[-93.1721111832206,44.9938772782349;-93.1720361832206,44.9938842782349]","[-93.1721111832206,-93.1720361832206,-93.1720361832206,-93.1721111832206,-93.1721111832206,NaN]","[44.9938842782349,44.9938842782349,44.9938772782349,44.9938772782349,44.9938842782349,NaN]",864,-93.17212304,44.99388882,44.99388882,44.99388182
848,"[-93.1721106015907,44.9938703162960;-93.1720356015907,44.9938773162960]","[-93.1721106015907,-93.1720356015907,-93.1720356015907,-93.1721106015907,-93.1721106015907,NaN]","[44.9938773162960,44.9938773162960,44.9938703162960,44.9938703162960,44.9938773162960,NaN]",865,-93.17212304,44.99388182,44.99388182,44.99387482
849,"[-93.1721186683575,44.9938632443893;-93.1720436683575,44.9938702443893]","[-93.1721186683575,-93.1720436683575,-93.1720436683575,-93.1721186683575,-93.1721186683575,NaN]","[44.9938702443893,44.9938702443893,44.9938632443893,44.9938632443893,44.9938702443893,NaN]",866,-93.17212304,44.99387482,44.99387482,44.99386782
850,"[-93.1721167236246,44.9938564458744;-93.1720417236246,44.9938634458744]","[-93.1721167236246,-93.1720417236246,-93.1720417236246,-93.1721167236246,-93.1721167236246,NaN]","[44.9938634458744,44.9938634458744,44.9938564458744,44.9938564458744,44.9938634458744,NaN]",867,-93.17212304,44.99386782,44.99386782,44.99386082
851,"[-93.1721117638761,44.9938496701658;-93.1720367638761,44.9938566701658]","[-93.1721117638761,-93.1720367638761,-93.1720367638761,-93.1721117638761,-93.1721117638761,NaN]","[44.9938566701658,44.9938566701658,44.9938496701658,44.9938496701658,44.9938566701658,NaN]",868,-93.17212304,44.99386082,44.99386082,44.99385382
852,"[-93.1721089986073,44.9938425922635;-93.1720339986074,44.9938495922635]","[-93.1721089986073,-93.1720339986074,-93.1720339986074,-93.1721089986073,-93.1721089986073,NaN]","[44.9938495922635,44.9938495922635,44.9938425922635,44.9938425922635,44.9938495922635,NaN]",869,-93.17212304,44.99385382,44.99385382,44.99384682
853,"[-93.1721161943369,44.9938356069096;-93.1720411943369,44.9938426069096]","[-93.1721161943369,-93.1720411943369,-93.1720411943369,-93.1721161943369,-93.1721161943369,NaN]","[44.9938426069096,44.9938426069096,44.9938356069096,44.9938356069096,44.9938426069096,NaN]",870,-93.17212304,44.99384682,44.99384682,44.99383982
854,"[-93.1721167627858,44.9938285280693;-93.1720417627858,44.9938355280693]","[-93.1721167627858,-93.1720417627858,-93.1720417627858,-93.1721167627858,-93.1721167627858,NaN]","[44.9938355280693,44.9938355280693,44.9938285280693,44.9938285280693,44.9938355280693,NaN]",871,-93.17212304,44.99383982,44.99383982,44.99383282
855,"[-93.1721087879395,44.9938214024696;-93.1720337879395,44.9938284024695]","[-93.1721087879395,-93.1720337879395,-93.1720337879395,-93.1721087879395,-93.1721087879395,NaN]","[44.9938284024695,44.9938284024695,44.9938214024696,44.9938214024696,44.9938284024695,NaN]",872,-93.17212304,44.99383282,44.99383282,44.99382582
856,"[-93.1721085198015,44.9938144816946;-93.1720335198015,44.9938214816946]","[-93.1721085198015,-93.1720335198015,-93.1720335198015,-93.1721085198015,-93.1721085198015,NaN]","[44.9938214816946,44.9938214816946,44.9938144816946,44.9938144816946,44.9938214816946,NaN]",873,-93.17212304,44.99382582,44.99382582,44.99381882
857,"[-93.1721215108317,44.9938073346360;-93.1720465108317,44.9938143346360]","[-93.1721215108317,-93.1720465108317,-93.1720465108317,-93.1721215108317,-93.1721215108317,NaN]","[44.9938143346360,44.9938143346360,44.9938073346360,44.9938073346360,44.9938143346360,NaN]",874,-93.17212304,44.99381882,44.99381882,44.99381182
858,"[-93.1721197127179,44.9938007215869;-93.1720447127179,44.9938077215869]","[-93.1721197127179,-93.1720447127179,-93.1720447127179,-93.1721197127179,-93.1721197127179,NaN]","[44.9938077215869,44.9938077215869,44.9938007215869,44.9938007215869,44.9938077215869,NaN]",875,-93.17212304,44.99381182,44.99381182,44.99380482
859,"[-93.1721143523919,44.9937939109222;-93.1720393523919,44.9938009109222]","[-93.1721143523919,-93.1720393523919,-93.1720393523919,-93.1721143523919,-93.1721143523919,NaN]","[44.9938009109222,44.9938009109222,44.9937939109222,44.9937939109222,44.9938009109222,NaN]",876,-93.17212304,44.99380482,44.99380482,44.99379782
860,"[-93.1721126034528,44.9937868111279;-93.1720376034528,44.9937938111279]","[-93.1721126034528,-93.1720376034528,-93.1720376034528,-93.1721126034528,-93.1721126034528,NaN]","[44.9937938111279,44.9937938111279,44.9937868111279,44.9937868111279,44.9937938111279,NaN]",877,-93.17212304,44.99379782,44.99379782,44.99379082
861,"[-93.1721197892643,44.9937799699495;-93.1720447892643,44.9937869699495]","[-93.1721197892643,-93.1720447892643,-93.1720447892643,-93.1721197892643,-93.1721197892643,NaN]","[44.9937869699495,44.9937869699495,44.9937799699495,44.9937799699495,44.9937869699495,NaN]",878,-93.17212304,44.99379082,44.99379082,44.99378382
862,"[-93.1721208161040,44.9937730335521;-93.1720458161040,44.9937800335521]","[-93.1721208161040,-93.1720458161040,-93.1720458161040,-93.1721208161040,-93.1721208161040,NaN]","[44.9937800335521,44.9937800335521,44.9937730335521,44.9937730335521,44.9937800335521,NaN]",879,-93.17212304,44.99378382,44.99378382,44.99377682
863,"[-93.1721133544764,44.9937661052653;-93.1720383544764,44.9937731052653]","[-93.1721133544764,-93.1720383544764,-93.1720383544764,-93.1721133544764,-93.1721133544764,NaN]","[44.9937731052653,44.9937731052653,44.9937661052653,44.9937661052653,44.9937731052653,NaN]",880,-93.17212304,44.99377682,44.99377682,44.99376982
864,"[-93.1721130072524,44.9937591433264;-93.1720380072524,44.9937661433264]","[-93.1721130072524,-93.1720380072524,-93.1720380072524,-93.1721130072524,-93.1721130072524,NaN]","[44.9937661433264,44.9937661433264,44.9937591433264,44.9937591433264,44.9937661433264,NaN]",881,-93.17212304,44.99376982,44.99376982,44.99376282
865,"[-93.1720472815670,44.9940905006602;-93.1719722815670,44.9940975006602]","[-93.1720472815670,-93.1719722815670,-93.1719722815670,-93.1720472815670,-93.1720472815670,NaN]","[44.9940975006602,44.9940975006602,44.9940905006602,44.9940905006602,44.9940975006602,NaN]",883,-93.17204804,44.99409882,44.99409882,44.99409182
866,"[-93.1720463860410,44.9940836652418;-93.1719713860410,44.9940906652418]","[-93.1720463860410,-93.1719713860410,-93.1719713860410,-93.1720463860410,-93.1720463860410,NaN]","[44.9940906652418,44.9940906652418,44.9940836652418,44.9940836652418,44.9940906652418,NaN]",884,-93.17204804,44.99409182,44.99409182,44.99408482
867,"[-93.1720389868639,44.9940768769609;-93.1719639868639,44.9940838769609]","[-93.1720389868639,-93.1719639868639,-93.1719639868639,-93.1720389868639,-93.1720389868639,NaN]","[44.9940838769609,44.9940838769609,44.9940768769609,44.9940768769609,44.9940838769609,NaN]",885,-93.17204804,44.99408482,44.99408482,44.99407782
868,"[-93.1720390597979,44.9940696558401;-93.1719640597979,44.9940766558401]","[-93.1720390597979,-93.1719640597979,-93.1719640597979,-93.1720390597979,-93.1720390597979,NaN]","[44.9940766558401,44.9940766558401,44.9940696558401,44.9940696558401,44.9940766558401,NaN]",886,-93.17204804,44.99407782,44.99407782,44.99407082
869,"[-93.1720430153909,44.9940621102638;-93.1719680153909,44.9940691102638]","[-93.1720430153909,-93.1719680153909,-93.1719680153909,-93.1720430153909,-93.1720430153909,NaN]","[44.9940691102638,44.9940691102638,44.9940621102638,44.9940621102638,44.9940691102638,NaN]",887,-93.17204804,44.99407082,44.99407082,44.99406382
870,"[-93.1720456302413,44.9940553187857;-93.1719706302413,44.9940623187856]","[-93.1720456302413,-93.1719706302413,-93.1719706302413,-93.1720456302413,-93.1720456302413,NaN]","[44.9940623187856,44.9940623187856,44.9940553187857,44.9940553187857,44.9940623187856,NaN]",888,-93.17204804,44.99406382,44.99406382,44.99405682
871,"[-93.1720383689570,44.9940474939698;-93.1719633689570,44.9940544939698]","[-93.1720383689570,-93.1719633689570,-93.1719633689570,-93.1720383689570,-93.1720383689570,NaN]","[44.9940544939698,44.9940544939698,44.9940474939698,44.9940474939698,44.9940544939698,NaN]",889,-93.17204804,44.99405682,44.99405682,44.99404982
872,"[-93.1720384505454,44.9940401518939;-93.1719634505455,44.9940471518939]","[-93.1720384505454,-93.1719634505455,-93.1719634505455,-93.1720384505454,-93.1720384505454,NaN]","[44.9940471518939,44.9940471518939,44.9940401518939,44.9940401518939,44.9940471518939,NaN]",890,-93.17204804,44.99404982,44.99404982,44.99404282
873,"[-93.1720474199050,44.9940329007832;-93.1719724199050,44.9940399007832]","[-93.1720474199050,-93.1719724199050,-93.1719724199050,-93.1720474199050,-93.1720474199050,NaN]","[44.9940399007832,44.9940399007832,44.9940329007832,44.9940329007832,44.9940399007832,NaN]",891,-93.17204804,44.99404282,44.99404282,44.99403582
874,"[-93.1720456641666,44.9940258055642;-93.1719706641666,44.9940328055642]","[-93.1720456641666,-93.1719706641666,-93.1719706641666,-93.1720456641666,-93.1720456641666,NaN]","[44.9940328055642,44.9940328055642,44.9940258055642,44.9940258055642,44.9940328055642,NaN]",892,-93.17204804,44.99403582,44.99403582,44.99402882
875,"[-93.1720398017350,44.9940186740288;-93.1719648017350,44.9940256740288]","[-93.1720398017350,-93.1719648017350,-93.1719648017350,-93.1720398017350,-93.1720398017350,NaN]","[44.9940256740288,44.9940256740288,44.9940186740288,44.9940186740288,44.9940256740288,NaN]",893,-93.17204804,44.99402882,44.99402882,44.99402182
876,"[-93.1720400140206,44.9940118526064;-93.1719650140206,44.9940188526063]","[-93.1720400140206,-93.1719650140206,-93.1719650140206,-93.1720400140206,-93.1720400140206,NaN]","[44.9940188526063,44.9940188526063,44.9940118526064,44.9940118526064,44.9940188526063,NaN]",894,-93.17204804,44.99402182,44.99402182,44.99401482
877,"[-93.1720454939264,44.9940046535592;-93.1719704939264,44.9940116535592]","[-93.1720454939264,-93.1719704939264,-93.1719704939264,-93.1720454939264,-93.1720454939264,NaN]","[44.9940116535592,44.9940116535592,44.9940046535592,44.9940046535592,44.9940116535592,NaN]",895,-93.17204804,44.99401482,44.99401482,44.99400782
878,"[-93.1720437704624,44.9939976596847;-93.1719687704624,44.9940046596847]","[-93.1720437704624,-93.1719687704624,-93.1719687704624,-93.1720437704624,-93.1720437704624,NaN]","[44.9940046596847,44.9940046596847,44.9939976596847,44.9939976596847,44.9940046596847,NaN]",896,-93.17204804,44.99400782,44.99400782,44.99400082
879,"[-93.1720395158399,44.9939913217643;-93.1719645158400,44.9939983217643]","[-93.1720395158399,-93.1719645158400,-93.1719645158400,-93.1720395158399,-93.1720395158399,NaN]","[44.9939983217643,44.9939983217643,44.9939913217643,44.9939913217643,44.9939983217643,NaN]",897,-93.17204804,44.99400082,44.99400082,44.99399382
880,"[-93.1720396862491,44.9939853296847;-93.1719646862491,44.9939923296847]","[-93.1720396862491,-93.1719646862491,-93.1719646862491,-93.1720396862491,-93.1720396862491,NaN]","[44.9939923296847,44.9939923296847,44.9939853296847,44.9939853296847,44.9939923296847,NaN]",898,-93.17204804,44.99399382,44.99399382,44.99398682
881,"[-93.1720441714952,44.9939777866902;-93.1719691714953,44.9939847866902]","[-93.1720441714952,-93.1719691714953,-93.1719691714953,-93.1720441714952,-93.1720441714952,NaN]","[44.9939847866902,44.9939847866902,44.9939777866902,44.9939777866902,44.9939847866902,NaN]",899,-93.17204804,44.99398682,44.99398682,44.99397982
882,"[-93.1720426213626,44.9939707695426;-93.1719676213626,44.9939777695426]","[-93.1720426213626,-93.1719676213626,-93.1719676213626,-93.1720426213626,-93.1720426213626,NaN]","[44.9939777695426,44.9939777695426,44.9939707695426,44.9939707695426,44.9939777695426,NaN]",900,-93.17204804,44.99397982,44.99397982,44.99397282
883,"[-93.1720363691789,44.9939629577908;-93.1719613691789,44.9939699577908]","[-93.1720363691789,-93.1719613691789,-93.1719613691789,-93.1720363691789,-93.1720363691789,NaN]","[44.9939699577908,44.9939699577908,44.9939629577908,44.9939629577908,44.9939699577908,NaN]",901,-93.17204804,44.99397282,44.99397282,44.99396582
884,"[-93.1720365156499,44.9939563845053;-93.1719615156499,44.9939633845053]","[-93.1720365156499,-93.1719615156499,-93.1719615156499,-93.1720365156499,-93.1720365156499,NaN]","[44.9939633845053,44.9939633845053,44.9939563845053,44.9939563845053,44.9939633845053,NaN]",902,-93.17204804,44.99396582,44.99396582,44.99395882
885,"[-93.1720436352194,44.9939486461510;-93.1719686352194,44.9939556461510]","[-93.1720436352194,-93.1719686352194,-93.1719686352194,-93.1720436352194,-93.1720436352194,NaN]","[44.9939556461510,44.9939556461510,44.9939486461510,44.9939486461510,44.9939556461510,NaN]",903,-93.17204804,44.99395882,44.99395882,44.99395182
886,"[-93.1720435956060,44.9939419114605;-93.1719685956060,44.9939489114605]","[-93.1720435956060,-93.1719685956060,-93.1719685956060,-93.1720435956060,-93.1720435956060,NaN]","[44.9939489114605,44.9939489114605,44.9939419114605,44.9939419114605,44.9939489114605,NaN]",904,-93.17204804,44.99395182,44.99395182,44.99394482
887,"[-93.1720364928160,44.9939343828101;-93.1719614928160,44.9939413828101]","[-93.1720364928160,-93.1719614928160,-93.1719614928160,-93.1720364928160,-93.1720364928160,NaN]","[44.9939413828101,44.9939413828101,44.9939343828101,44.9939343828101,44.9939413828101,NaN]",905,-93.17204804,44.99394482,44.99394482,44.99393782
888,"[-93.1720368356037,44.9939272129413;-93.1719618356037,44.9939342129413]","[-93.1720368356037,-93.1719618356037,-93.1719618356037,-93.1720368356037,-93.1720368356037,NaN]","[44.9939342129413,44.9939342129413,44.9939272129413,44.9939272129413,44.9939342129413,NaN]",906,-93.17204804,44.99393782,44.99393782,44.99393082
889,"[-93.1720422001336,44.9939212291037;-93.1719672001336,44.9939282291037]","[-93.1720422001336,-93.1719672001336,-93.1719672001336,-93.1720422001336,-93.1720422001336,NaN]","[44.9939282291037,44.9939282291037,44.9939212291037,44.9939212291037,44.9939282291037,NaN]",907,-93.17204804,44.99393082,44.99393082,44.99392382
890,"[-93.1720446229300,44.9939142012510;-93.1719696229300,44.9939212012510]","[-93.1720446229300,-93.1719696229300,-93.1719696229300,-93.1720446229300,-93.1720446229300,NaN]","[44.9939212012510,44.9939212012510,44.9939142012510,44.9939142012510,44.9939212012510,NaN]",908,-93.17204804,44.99392382,44.99392382,44.99391682
891,"[-93.1720382621849,44.9939065392934;-93.1719632621849,44.9939135392934]","[-93.1720382621849,-93.1719632621849,-93.1719632621849,-93.1720382621849,-93.1720382621849,NaN]","[44.9939135392934,44.9939135392934,44.9939065392934,44.9939065392934,44.9939135392934,NaN]",909,-93.17204804,44.99391682,44.99391682,44.99390982
892,"[-93.1720377579709,44.9938995362432;-93.1719627579710,44.9939065362432]","[-93.1720377579709,-93.1719627579710,-93.1719627579710,-93.1720377579709,-93.1720377579709,NaN]","[44.9939065362432,44.9939065362432,44.9938995362432,44.9938995362432,44.9939065362432,NaN]",910,-93.17204804,44.99390982,44.99390982,44.99390282
